duration,fade_in,fade_out,loudness,mode,tempo,time_sig,year,artist_fam,artist_pop,song_pop
298.55302,0.084,287.724,-6.784,0,90.219,4,1995,0.767768809,0.536219993,1
160.36526,0,150.053,-4.483,0,200.111,4,2002,0.71003281,0.44218001,0
211.90485,0.357,196.661,-16.794,0,126.747,1,2002,0.575646718,0.384079784,0
221.20444,0.165,206.716,-4.012,1,129.391,4,2004,0.792664564,0.570270479,1
225.93261,0,222.97,-6.614,0,166.086,4,2001,0.772172543,0.487406994,1
189.67465,0.212,175.566,-6.506,1,94.043,4,2006,0.451897352,0.288685445,0
177.31873,0.09,167.758,-12.537,1,55.783,4,2000,0.558090352,0.349841327,1
222.17098,0,211.818,-5.162,0,126.969,4,2005,0.749029875,0.575501205,0
342.72608,0,330.919,-7.302,1,127.031,4,2009,0.632718261,0.436599339,1
289.17506,0.311,279.034,-11.014,1,94.109,4,1989,0.734407596,0.482269846,1
188.05506,3.361,184.796,-8.668,1,109.971,4,2009,0.649265511,0.548022953,1
240.87465,0.387,228.148,-7.345,1,97.08,4,1999,0.358913656,0.297614757,0
175.25506,0.16,164.867,-10.947,1,96.254,4,2003,0.540597252,0.356221031,1
259.13424,0,253.277,-11.453,1,142.752,1,2000,0.644825061,0.381988013,0
189.02159,0,182.236,-5.589,1,163.946,3,2002,0.645988951,0.544614577,0
282.64444,0.165,278.999,-8.245,0,130.342,4,2010,0.652143202,0.455393402,1
205.16526,2.601,194.519,-18.977,1,70.51,4,1991,0.69044755,0.505749778,1
220.94322,0.16,209.258,-10.787,1,80.987,4,2002,0.773862107,0.584486137,1
240.03873,3.918,222.354,-2.975,1,97.141,1,2009,0.757187228,0.555194947,1
176.14322,0.171,166.818,-8.675,1,142.919,4,1970,0.502522768,0.366920745,1
268.82567,0.206,255.495,-8.414,1,105.515,7,1994,0.546334887,0.412078543,0
233.69098,0.386,223.736,-10.333,1,116.024,4,1996,0.577493104,0.436105974,1
321.07057,0.113,314.392,-6.243,0,87.717,1,1978,0.68181605,0.463726745,1
1003.78077,0,1003.781,-32.259,0,127.061,3,2005,0.529784357,0.324880739,0
80.97914,0,80.979,-1.105,0,169.548,3,2007,0.523186692,0.363932825,1
288.39138,0.305,278.378,-7.947,1,110.389,4,2001,0.723184727,0.467821058,1
238.36689,0,232.107,-6.842,1,133.972,4,1994,0.684727703,0.524428336,1
226.89914,4.476,220.735,-8,1,160.675,4,2004,0.653465145,0.436787946,0
179.53914,1.071,176.152,-17.627,0,127.235,4,2007,0.574063081,0.389928871,0
218.30485,0.172,212.863,-15.68,1,124.274,5,1991,0.58319662,0.469319155,0
201.61261,0.26,191.472,-8.856,1,138.377,4,2004,0.766837449,0.414517329,0
267.28444,0.195,264.406,-10.088,0,121.9,4,1989,0.630765655,0.512763914,0
251.71546,2.798,239.647,-7.695,1,87.991,4,1997,0.600222661,0.497678402,1
213.02812,0.374,204.452,-6.48,0,154.463,1,2009,0.596145765,0.419918805,0
206.00118,0,206.001,-7.641,0,105.444,4,1998,0.688015168,0.421277744,1
249.25995,0.201,236.635,-7.031,1,113.659,4,1997,0.803343342,0.532598958,1
171.02322,0.438,164.09,-4.851,0,155.2,4,2008,0.595700578,0.420581564,1
410.98404,2.786,395.244,-12.622,1,53.317,5,2008,0.664418104,0.466643893,1
247.06567,3.233,231.596,-6.929,1,171.862,4,2001,0.796081842,0.517772075,1
369.99791,0.154,361.57,-8.085,1,173.682,7,2003,0.608425257,0.491376078,0
226.84689,0.351,220.659,-5.494,1,136.986,4,2004,0.612175713,0.392262225,1
300.9824,0.339,281.85,-4.174,1,178.062,4,2006,0.591937419,0.56333533,1
264.6722,0.212,257.538,-13.966,1,156.452,4,1982,0.537266846,0.358283734,0
233.24689,0.207,219.922,-9.854,1,141.5,4,1980,0.576055035,0.420726067,0
281.25995,0.132,267.743,-8.686,1,93.892,4,1995,0.654563671,0.464460971,0
208.40444,0.282,201.387,-7.484,1,77.696,4,2000,0.708588758,0.523546307,1
216.21506,0,212.132,-5.004,0,115.019,4,2001,0.546357406,0.397413961,0
310.72608,0,292.844,-12.319,0,124.018,4,2010,0.547399071,0.348441395,1
470.07302,0,447.733,-6.364,1,117.229,4,2001,0.318077684,0.289028263,0
171.80689,5.19,168.722,-5.071,1,197.788,4,2002,0.509873333,0.379187775,0
469.39383,0.2,464.724,-13.452,0,137.956,4,2008,0.755040644,0.415472406,1
190.04036,0.445,181.278,-7.283,1,160.272,4,1995,0.522677237,0.291526536,1
277.21098,3.158,264.435,-12.893,1,143.477,4,2002,0.540032834,0.35697026,0
60.83873,3.233,60.839,-28.143,1,92.807,4,2006,0.516352531,0.408489119,0
176.74404,0,176.744,-12.895,0,99.75,1,2008,0.511332126,0.349261357,0
92.62975,0.34,84.091,-8.048,1,185.535,4,1982,0.727230315,0.476559379,1
262.29506,0,241.621,-7.09,1,185.782,3,1993,0.637844373,0.388646307,1
424.30649,0.084,407.702,-10.998,0,118.815,3,2006,0.647124511,0.439905512,0
241.37098,0.194,234.707,-5.199,1,156.523,4,2005,0.720809221,0.455915629,1
441.96526,0.136,437.464,-11.815,0,107.413,4,1990,0.612922417,0.441193634,0
259.47383,0.357,248.744,-14.521,1,88.053,7,1997,0.588827101,0.379671125,1
222.98077,0,209.845,-9.653,1,157.721,4,2003,0.576568766,0.412528052,0
300.09424,0.206,294.116,-4.968,1,167.722,4,2007,0.64395286,0.421714961,1
180.58404,0.194,171.416,-12.211,1,116.948,1,2010,0.60695257,0.403913887,1
248.39791,0.078,243.659,-3.982,0,183.995,4,2004,0.537385267,0.370540726,0
277.21098,0,268.446,-7.893,0,159.819,4,2005,0.545786111,0.422782504,0
308.61016,0.305,302.672,-8.5,1,88.511,3,2007,0.686240783,0.464073901,1
493.08689,7.233,481.977,-20.381,1,77.807,5,1977,0.641963523,0.537209539,1
291.70893,0,270.182,-6.166,0,128.447,3,2000,0.431452939,0.324374284,0
328.98567,16.701,290.093,-8.961,1,98.182,3,2003,0.503732187,0.336533984,0
197.92934,0.142,190.334,-17.405,0,87.443,3,1966,0.732261286,0.455289244,0
520.30649,7.715,520.306,-16.98,1,90.534,3,2005,0.750838273,0.567038103,1
232.12363,0.142,220.549,-6.278,0,150.01,4,2008,0.585104901,0.433676399,1
226.48118,0,211.371,-9.141,1,88.322,4,2000,0.685435384,0.432669353,0
201.7171,0.421,196.493,-10.519,0,117.371,3,2006,0.588610334,0.361785842,0
294.50404,0.185,280.532,-15.67,1,78.922,4,1986,0.578440148,0.481931324,1
356.93669,0,354.244,-5.69,1,172.97,4,2005,0.592051751,0.461831082,1
226.16771,0.311,209.868,-5.177,1,122.706,4,2002,0.488717893,0.348191735,0
207.75138,0,201.242,-13.043,1,109.702,4,2008,0.725957125,0.470302018,0
264.04526,0.2,264.045,-5.835,1,114.084,1,2002,0.760500797,0.44137616,1
251.24526,0,251.245,-2.673,0,178.501,4,2003,0.64420713,0.457352423,1
167.60118,0.403,159.312,-2.585,1,131.972,4,2005,0.741100446,0.444020772,0
73.66485,0.178,69.979,-9.307,0,124.737,5,1992,0.509548509,0.365567245,0
330.31791,3.767,326.368,-6.507,0,134.682,4,2005,0.664418104,0.466643893,1
242.93832,0.212,231.59,-9.067,0,119.053,4,2008,0.568764444,0.369947124,0
411.89832,0,411.898,-6.952,1,82.546,4,2006,0.719341768,0.449483377,1
170.31791,0.537,161.268,-7.035,0,81.753,4,1996,0.600305147,0.383726226,1
321.2273,0,305.836,-8.191,1,93.301,4,1999,0.648424659,0.396870947,0
192.93995,0,182.88,-10.637,1,133.467,4,2001,0.662648961,0.496400706,1
272.87465,0.154,270.147,-7.552,1,194.127,4,1993,0.820221555,0.485104697,1
207.56853,0,192.871,-13.366,1,132.262,1,1973,0.579482615,0.401810663,1
234.34404,0.113,230.899,-5.714,1,165.846,4,2010,0.622577222,0.449755421,0
275.01669,0.359,251.867,-5.616,0,125.715,4,2002,0.546880747,0.328833185,0
208.19546,0,205.746,-4.967,1,120.065,5,2003,0.490740754,0.419658202,0
329.24689,0.188,320.203,-14.989,1,130.727,4,2003,0.505161041,0.327677264,0
160.10404,1.007,160.104,-6.529,0,114.258,4,2001,0.541287329,0.432927689,1
301.13914,3.471,292.09,-10.695,0,189.892,4,1984,0.497393273,0.369399915,0
166.37342,0,159.742,-8.098,0,223.22,4,1989,0.586537109,0.362627181,0
288.67873,4.093,274.344,-15.55,0,120.153,4,2001,0.631323584,0.476641966,1
214.5171,5.863,194.908,-8.418,1,197.313,4,2008,0.582584911,0.344191924,0
207.96036,0.287,193.329,-15.672,1,99.639,4,1988,0.565361226,0.363061729,0
282.3571,0,275.017,-6.154,1,164.034,3,2003,0.766545103,0.413092206,0
397.37424,0.292,391.134,-5.027,0,92.31,4,2002,0.84219335,0.550422825,1
532.1922,0.16,515.733,-7.829,0,134.024,1,2000,0.593016063,0.39605043,0
318.09261,4.452,307.641,-7.614,1,170.099,4,2001,0.50953657,0.391119101,0
177.3971,0.142,162.476,-17.397,0,125.162,4,2005,0.647585938,0.406367438,0
535.17016,0.125,521.178,-13.968,1,102.887,4,1992,0.479939107,0.366384159,1
293.35465,0.071,279.115,-6.82,1,125.854,4,2008,0.516255997,0.387779642,1
186.95791,0,182.021,-6.761,0,139.918,4,2009,0.264941239,0.345166824,0
314.27873,0.072,308.663,-7.912,1,94.661,4,2001,0.657698047,0.4345847,0
258.95138,0,250.514,-5.215,1,123.109,3,2004,0.391957433,0.277235985,0
117.73342,0.426,114.95,-16.378,0,157.951,4,1979,0.547429447,0.421875599,0
184.29342,0,179.972,-3.392,0,150.01,4,2008,0.702677511,0.516658581,1
207.72526,0,205.566,-6.69,1,104.04,4,2006,0.734118717,0.445401164,0
214.90893,6.409,197.625,-10.817,1,112.277,4,1977,0.615739967,0.455511033,0
179.59138,0.566,172.071,-8.643,0,76.685,4,1995,0.613547419,0.410691584,1
67.81342,0.079,63.64,-13.237,1,198.824,3,2004,0.645709988,0.538699579,0
235.31057,0.287,214.605,-12.041,0,92.963,3,2004,0.484478323,0.379779425,0
227.68281,8.76,212.776,-6.332,1,102.352,4,1995,0.716892562,0.463048391,1
241.00526,0.363,231.311,-7.141,0,114.341,4,2002,0.613493033,0.415850987,0
223.68608,0.163,207.018,-8.649,1,160.74,4,1991,0.61276756,0.438379257,1
238.23628,0.305,232.797,-7.639,1,117.304,5,2002,0.771431835,0.484831902,1
185.99138,0.229,180.872,-3.602,1,137.81,4,2007,0.546560907,0.396325211,0
140.90404,0.165,136.887,-13.218,1,58.444,4,2010,0.621121051,0.43568407,0
252.86485,0.276,244.21,-5.377,1,125.749,3,2005,0.402477479,0.338446339,0
65.38404,0,65.384,-7.364,0,85.14,3,2007,0.612837504,0.482298832,1
358.5824,0.31,352.015,-11.303,1,128.412,4,1989,0.651240363,0.408636623,1
163.7873,0.367,144.858,-6.449,1,154.512,4,1995,0.578927071,0.371790109,0
301.45261,0.2,290.882,-9.741,1,127.998,5,2003,0.522384945,0.381307189,0
339.51302,0,332.121,-5.722,1,179.196,4,1996,0.792947106,0.566287076,1
300.32934,1.019,289.483,-12.015,1,127.262,4,1990,0.541825288,0.427126494,0
190.61506,0,178.747,-17.172,0,183.055,5,1976,0.501102833,0.351086899,0
220.57751,0.415,211.499,-6.297,0,100.039,4,2009,0.524256259,0.479334514,1
296.46322,3.065,296.463,-7.599,0,89.255,4,1998,0.636582379,0.421287263,1
208.8224,2.932,203.558,-8.72,1,93.369,5,1994,0.555902513,0.341157579,0
69.09342,0.121,64.737,-13.409,1,163.762,4,1989,0.671461631,0.448493252,1
105.58649,0,105.586,-5.098,0,81.596,1,2002,0.765141418,0.472071596,0
311.95383,0.067,311.954,-8.158,0,168.079,4,2001,0.312293204,0.265792836,0
209.21424,2.363,200.609,-15.979,1,115.078,4,1997,0.564625549,0.374066128,0
131.36934,0.211,127.663,-7.366,1,111.628,4,2001,0.44906248,0.314351325,0
299.91138,1.012,280.067,-10.214,1,210.578,4,1998,0.647637954,0.399631765,0
262.60853,2.844,250.311,-8.366,1,127.279,1,1992,0.685502832,0.446732968,1
248.0322,0.142,238.388,-17.046,1,94.342,1,2000,0.678040732,0.46354536,0
178.99057,0.421,173.772,-7.526,1,90.495,4,2009,0.557624262,0.373448821,1
227.70893,3.489,212.004,-6.398,1,154.98,4,1997,0.608285741,0.432541076,1
122.27873,2.055,120.186,-22.206,0,46.766,1,1982,0.525740269,0.389119622,0
240.40444,0.462,232.246,-7.294,1,167.987,5,2009,0.62674887,0.437243433,0
251.50649,0.183,236.78,-6.968,1,149.951,4,2000,0.584309801,0.398297383,0
113.94567,0.212,111.45,-16.778,1,102.401,3,1988,0.39853528,0.332137311,1
332.32934,0.49,325.143,-15.58,1,106.412,1,2005,0.711563637,0.574357146,1
223.9473,8.719,215.62,-9.014,0,128.095,4,1980,0.79789001,0.531399329,1
347.42812,2.2,342.129,-2.33,0,127.849,4,2008,0.775325783,0.570709451,1
273.97179,0,255.408,-5.156,0,184.29,4,2003,0.616689025,0.495286924,1
326.19057,0,317.817,-12.695,1,151.939,4,2007,0.559106371,0.288064854,0
72.77669,0,72.777,-11.597,1,107.913,4,2007,0.52449979,0.414275109,1
203.96363,0,203.964,-11.428,1,128.826,4,2000,0.564636543,0.445587334,0
180.74077,0.153,177.191,-6.702,1,166.853,4,2009,0.662347695,0.480818365,1
355.082,0.131,344.213,-7.112,0,102.23,4,1999,0.723652943,0.465562517,0
311.74485,0.229,308.442,-3.943,1,187.026,4,2006,0.717790073,0.424453307,1
276.00934,0.328,267.14,-11.218,1,133.793,4,1993,0.52875006,0.400221756,0
183.71873,0.705,173.755,-10.866,1,105.129,1,1964,0.420606752,0.308189697,0
267.2322,0,254.235,-5.467,1,108.117,3,2004,0.643801521,0.390931178,1
159.79057,0.908,156.079,-8.925,0,131.768,1,2006,0.547493172,0.339280247,0
197.56363,0,184.169,-15.179,1,169.879,3,1993,0.70334944,0.498395338,0
221.04771,0.235,196.76,-8.151,1,74.038,3,2004,0.605383704,0.376926052,1
95.52934,0,85.943,-18.405,1,117.204,4,2004,0.768065717,0.483352927,0
133.45914,0.369,124.825,-14.967,1,122.833,4,2008,0.546282909,0.455905933,0
293.53751,0.318,286.018,-15.988,1,87.393,5,1989,0.675251251,0.497310427,1
202.60526,0,192.65,-8.193,1,89.365,1,2008,0.647585938,0.406367438,0
80.01261,0,80.013,-14.52,1,117.346,4,2009,0.50677633,0.427797719,1
297.61261,0.351,291.631,-8.244,0,141.351,4,1991,0.748109076,0.533169217,1
254.9024,0,254.902,-4.078,1,117.988,4,2001,0.7669583,0.411295232,1
202.86649,0.177,196.783,-12.221,0,117.659,4,1987,0.731590592,0.498563611,1
120.97261,0.335,108.17,-18.959,1,83.957,5,1990,0.691133729,0.531050193,1
198.68689,0,190.276,-9.852,1,135.197,1,2005,0.796081842,0.517772075,1
231.18322,0,216.573,-5.929,0,172.219,4,2007,0.499901115,0.336620103,0
294.63465,2.438,284.206,-9.775,1,90.305,5,1995,0.713769912,0.45258661,0
289.77587,0.068,279.487,-4.021,0,99.166,3,2010,0.748919182,0.487912715,1
217.39057,0.264,210.112,-5.557,1,124.856,5,1977,0.631344918,0.549129446,0
349.09995,0,345.577,-6.67,1,131.541,4,2007,0.724549322,0.505579914,1
189.20444,0.164,179.113,-12.448,0,66.667,3,2006,0.516246577,0.427626481,1
167.88853,1.019,159.277,-10.684,1,214.912,4,2000,0.596425228,0.399078592,0
147.04281,0.171,136.673,-20.351,0,126.195,1,2006,0.715598094,0.528267375,1
159.55546,0,159.555,-4.369,1,127.521,5,2001,0.558445729,0.374843311,0
270.62812,0.303,263.442,-11.677,0,124.696,4,1989,0.508311887,0.352815964,0
182.59546,2.403,175.665,-7.546,1,107.769,4,1973,0.53719099,0.370779626,1
184.21506,0.664,175.665,-11.616,1,106.253,4,1968,0.504565762,0.349488482,0
192.67873,0,192.679,-10.804,1,122.563,3,2007,0.837133747,0.417864516,1
243.93098,5.927,221.855,-32.646,1,45.689,1,2006,0.540830324,0.363620342,0
121.46893,0,110.968,-8.477,1,59.432,4,2009,0.569315287,0.426121872,0
81.8673,3.024,75.436,-25.164,0,88.53,1,2005,0.670661677,0.490967154,0
250.95791,0.234,244.442,-6.877,0,166.118,4,2003,0.707204744,0.519636856,0
187.53261,0.35,187.533,-4.41,1,125.944,4,1980,0.78758006,0.430885309,0
306.05016,3.193,296.658,-22.826,1,120.088,3,1995,0.478252678,0.361565122,0
172.66893,0.154,161.913,-6.732,0,127.769,4,2004,0.545788253,0.352566683,0
135.73179,0.19,126.856,-6.52,1,144.099,1,1992,0.60866901,0.356511297,0
183.32689,0.073,175.554,-8.994,0,91.224,3,1999,0.507082019,0.417619755,1
295.91465,0,277.682,-5.232,1,99.683,4,2009,0.596838327,0.3806348,1
26.48771,2.833,26.488,-7.174,1,154.891,1,2003,0.487829276,0.437308478,0
183.27465,0.107,176.123,-7.135,0,107.944,4,2006,0.537483603,0.348010264,1
345.05098,2.67,336.219,-7.453,1,110.065,4,2005,0.667834907,0.52193856,0
189.17832,0.252,181.441,-10.2,1,100.961,7,2008,0.628838031,0.53625179,1
121.10322,0,118.329,-10.943,1,186.507,1,1976,0.575509403,0.431945162,0
236.35546,0.061,228.659,-8.277,0,102.978,4,1979,0.702080715,0.514489131,1
321.67138,9.816,303.508,-24.364,1,120.383,4,2006,0.610032266,0.43165618,1
178.96444,2.299,164.548,-16.978,1,91.232,4,2008,0.652816706,0.431231666,1
110.21016,0.138,104.664,-13.705,0,114.352,4,2007,0.739099282,0.471126715,1
276.34893,0,271.221,-5.358,1,92.004,4,2003,0.602238875,0.418368414,1
66.97751,0.206,64.319,-4.761,1,143.621,1,1996,0.651045661,0.401723686,0
226.71628,0.403,223.033,-11.304,1,114.214,4,1999,0.637496295,0.411170024,1
385.95873,0,349.1,-12.057,0,124.995,4,2009,0.618729773,0.468500814,1
206.00118,0.142,198.96,-10.807,1,86.731,1,2008,0.526315529,0.322945559,0
210.25914,0,206.965,-4.49,1,163.869,4,2006,0.834022341,0.513360938,1
284.21179,0,276.614,-8.341,0,93.993,4,1993,0.608994631,0.400976443,1
298.86649,0.183,288.125,-6.157,1,139.771,4,2007,0.619742485,0.394294744,1
223.7122,2.752,219.463,-6.433,0,153.969,1,2008,0.564852748,0.405232687,0
180.71465,0.408,176.704,-11.692,1,158.976,1,1990,0.678209212,0.39276159,0
343.48363,4.325,327.314,-14.199,1,172.517,7,2004,0.664946099,0.398609442,1
259.23873,3.239,242.799,-9.575,1,143.27,4,2003,0.597120264,0.391476609,1
179.56526,0,172.083,-7.675,1,129.637,1,2006,0.567412778,0.344999642,0
321.48853,0.061,306.411,-5.629,0,149.486,4,2010,0.693989041,0.552304845,0
177.60608,0.083,166.325,-5.571,1,131.002,3,2000,0.664761618,0.412704317,1
609.77587,0.476,604.688,-11.859,1,113.215,3,1967,0.681367309,0.431094644,0
186.14812,0,186.148,-3.885,0,150.004,4,2003,0.887386081,0.791143002,1
236.56444,2.496,233.564,-4.965,1,148.115,4,2006,0.632210173,0.49863273,1
162.01098,0,156.799,-8.388,0,141.065,1,1991,0.753313691,0.46987076,0
722.49424,3.727,703.152,-10.468,1,92.41,4,2008,0.632853219,0.495983517,1
198.47791,0.142,190.961,-5.916,0,155.043,4,2006,0.793814989,0.565370761,1
275.09506,0.212,264.377,-10.566,0,126.909,4,2001,0.840246051,0.569487251,1
280.89424,0.061,271.244,-6.047,1,111.984,4,2006,0.631342291,0.445339295,1
210.83383,0.315,201.52,-5.909,1,103.493,4,1999,0.847451713,0.814334503,0
417.69751,0.2,408.114,-6.726,0,123.986,7,2006,0.754722733,0.536828327,1
230.00771,0.328,219.963,-6.671,1,99.064,4,2001,0.687478318,0.516234384,0
327.6273,0.369,314.636,-4.41,1,139.097,4,2010,0.66501822,0.556407235,1
370.62485,0,366.196,-9.104,1,131.092,4,1991,0.595094172,0.413924379,0
255.50322,0.084,250.218,-6.309,1,122.987,4,2009,0.618994786,0.377281985,0
261.19791,0,257.318,-7.935,1,141.724,4,1999,0.601471057,0.463593493,1
368.74404,0,364.507,-9.915,1,124.985,4,2009,0.723521278,0.532572709,1
234.00444,1.163,224.955,-13.037,1,121.086,4,1993,0.40590558,0.352188625,0
50.70322,0,50.703,-11.024,0,143.022,4,2006,0.592949636,0.463369507,0
241.13587,0,234.696,-7.643,1,140.347,4,2007,0.629901191,0.459124032,1
239.93424,0,237.499,-4.402,1,88.381,4,2005,0.577814929,0.457067306,0
324.70159,0.386,315.466,-10.573,0,200.029,7,2002,0.579400215,0.392384975,1
188.00281,1.089,178.19,-6.811,1,141.99,4,2007,0.636143051,0.430605109,1
291.44771,0.212,276.358,-8.692,0,184.074,1,2006,0.54505857,0.400019003,0
195.83955,0,187.368,-11.042,1,161.093,4,1984,0.686861179,0.403124808,0
162.55955,0.416,149.519,-10.477,0,72.235,4,1981,0.722052795,0.516571321,1
82.59873,0,74.879,-4.256,1,122.287,4,1999,0.670811964,0.427209879,0
188.49914,0,177.482,-13.231,0,125.337,1,1985,0.65323469,0.429808463,0
289.88036,0,284.741,-8.362,1,122.228,4,1971,0.661601101,0.538120543,1
194.35057,0,187.443,-6.319,1,126.977,4,2003,0.636855505,0.467156043,0
309.7073,0,305.865,-8.743,1,76.802,3,2004,0.444786789,0.36030813,0
239.62077,0,227.498,-1.958,1,85.999,4,2009,0.762707383,0.525953683,1
295.96689,0.467,288.491,-9.335,1,147.974,3,1998,0.587516287,0.444714388,1
386.35057,0.328,366.034,-21.297,0,120.513,4,1973,0.417182436,0.43463599,0
220.86485,0,211.778,-6.767,1,74.134,1,2007,0.559106371,0.288064854,0
172.93016,0.165,156.909,-7.897,1,86.245,4,2006,0.621898378,0.457269917,0
90.56608,0,87.998,-19.943,0,103.088,4,2004,0.515711987,0.391167425,1
202.16118,0.16,184.494,-10.178,1,137.808,4,1995,0.695520084,0.486976083,1
242.59873,0,229.669,-3.464,0,125.684,4,2007,0.775494508,0.54260187,1
259.13424,0.502,250.938,-13.335,1,105.361,1,1975,0.518249092,0.364328301,0
162.87302,0,159.788,-6.618,1,166.42,4,2007,0.493451437,0.391649928,0
167.70567,0,163.126,-3.994,1,138.281,4,2000,0.613703336,0.375101889,1
204.19873,0,198.827,-6.031,0,153.585,7,2007,0.448351084,0.323372778,0
249.46893,0.258,238.126,-8.871,1,92.3,4,1998,0.589593054,0.393418457,0
231.67955,0.074,221.037,-6.804,1,89.381,3,1999,0.656742426,0.437641041,1
290.11546,0.131,277.595,-5.041,1,155.982,4,2003,0.649646437,0.588475503,1
126.87628,0,119.176,-15.592,1,71.988,4,2008,0.596461069,0.37568358,0
209.00526,0.147,204.963,-5.047,0,126.038,4,2005,0.528797581,0.3831841,0
228.25751,2.862,201.387,-16.361,1,86.175,4,2009,0.546680803,0.37176451,0
382.92853,0.084,377.702,-14.171,1,130.091,4,1998,0.336355938,0.326212181,0
218.43546,0.088,209.792,-10.55,1,91.839,3,2006,0.583288463,0.50424417,0
259.83955,0.189,249.945,-5.645,1,142.722,3,2000,0.536644768,0.32343439,0
393.06404,2.194,377.202,-10.431,1,136.053,4,1991,0.728044555,0.452451033,1
395.7024,0,383.919,-8.831,1,98.712,4,1998,0.76766274,0.501516878,0
213.99465,0.425,207.494,-3.047,1,137.023,4,2010,0.621606143,0.45714935,1
192.96608,2.897,192.966,-5.014,1,90.051,4,2008,0.670260257,0.451958708,1
231.33995,0.351,222.616,-6.266,1,95.594,4,2002,0.751025456,0.560911104,0
327.94077,1.148,324.551,-10.854,1,121.509,4,1988,0.683006221,0.381051013,0
593.8673,0,588.904,-12.373,1,116.895,4,2001,0.588844917,0.37036524,1
162.45506,0,160.409,-8.329,1,95.085,4,2007,0.636119207,0.363499577,1
328.85506,2.165,308.814,-15.59,0,88.216,4,1975,0.635812249,0.435355905,0
219.34975,2.694,209.427,-5.983,0,95.229,4,2003,0.806534045,0.520623712,1
420.17914,0,406.564,-7.847,1,125.107,4,2009,0.649265511,0.516543181,0
194.5073,0,189.887,-8.35,1,150.741,4,1999,0.613448222,0.400594133,1
437.28934,0.183,428.809,-10.704,1,154.658,4,2007,0.563093284,0.399690138,0
213.28934,0.265,210.843,-5.37,0,87.984,4,2003,0.68015097,0.507532486,1
245.34159,0.76,231.398,-5.032,0,147.893,4,2005,0.752704732,0.54513139,1
170.39628,5.497,156.375,-16.445,1,99.583,1,1967,0.680549295,0.502711007,1
178.65098,0.423,173.076,-18.697,0,96.307,1,1991,0.420922761,0.342927043,0
282.20036,2.072,271.105,-13.024,1,103.974,3,2008,0.473216466,0.35985598,0
533.57669,0,525.746,-7.905,0,123.997,4,2009,0.606294908,0.357337936,0
271.62077,0.146,257.8,-7.751,1,94.093,4,2006,0.582846781,0.495732467,1
328.35873,0,302.742,-13.513,1,122.895,4,1966,0.362314143,0.265068206,0
294.3473,8.638,281.316,-9.665,1,149.501,4,2008,0.487796976,0.329728877,0
222.32771,0.161,215.284,-4.717,1,158.021,4,1995,0.513987585,0.326005637,0
224.05179,0,206.832,-4.324,1,89.949,4,2004,0.690447148,0.447691264,0
202.73587,0,197.079,-12.718,1,117.775,4,1975,0.545348354,0.34900059,0
277.44608,0.264,261.335,-11.637,0,104.107,4,2003,0.862749947,0.54010199,1
131.70893,0,131.709,-7.482,1,180.06,7,2004,0.578824936,0.401059707,1
312.55465,0.386,290.888,-9.377,0,141.783,4,1999,0.529918941,0.318230975,0
67.60444,0,67.604,-7.686,0,105.818,4,2005,0.539392201,0.402445647,1
164.67546,0,159.422,-8.918,1,161.563,4,2005,0.613218395,0.381658161,0
200.51546,3.036,195.175,-5.438,1,115.428,3,2006,0.722301953,0.615347274,1
125.93587,4.017,121.295,-9.273,1,110.662,4,2008,0.612953154,0.454541929,0
439.95383,2.682,413.013,-11.379,0,145.921,4,1982,0.747712022,0.453957009,1
209.57995,5.77,197.143,-4.124,0,160.093,4,2006,0.665753774,0.530043422,1
138.44853,0,125.521,-12.735,0,82.996,4,2004,0.748251362,0.61125114,1
214.62159,3.384,205.067,-4.971,1,146.899,4,1987,0.638384205,0.513897736,0
143.04608,0,136.551,-12.385,0,127.569,5,1994,0.385880181,0.293044915,0
167.07873,0.252,163.149,-4.749,0,132.232,4,2007,0.578286732,0.509265953,1
378.20036,0,372.431,-18.456,0,155.819,4,1999,0.569505171,0.374233772,0
397.84444,0,393.265,-10.16,1,108.706,5,2002,0.589253468,0.361839603,0
381.09995,3.976,362.632,-7.95,1,118.959,4,1999,0.552197945,0.382646949,0
191.242,0.159,183.757,-5.037,1,115.006,4,2007,0.595350671,0.359737163,0
366.10567,0.207,352.769,-12.338,0,204.036,4,1990,0.605335787,0.400343896,1
404.29669,2.218,366.184,-12.696,0,125.928,4,2006,0.513513002,0.41174861,0
368.84853,0.311,368.849,-4.651,1,82.249,3,2009,0.709010525,0.553566172,1
203.88526,0.095,193.358,-3.306,0,86.464,4,2004,0.815977973,0.63541332,1
122.87955,0.375,113.83,-11.83,0,150.829,1,2006,0.434849798,0.301780937,0
270.2624,0.334,261.538,-12.379,0,141.767,3,1998,0.6051397,0.420937755,1
211.64363,0.216,200.133,-5.381,1,166.113,5,2006,0.489527881,0.354521155,0
386.2722,4.603,386.272,-12.002,0,125.992,4,2008,0.541934487,0.341376043,0
355.3171,0.554,344.062,-10.267,1,151.228,1,2006,0.8352715,0.741723901,1
231.44444,0.235,215.185,-4.923,0,157.873,4,2001,0.860849895,0.555047256,0
185.65179,0,178.312,-8.252,0,229.934,4,2005,0.447778164,0.393340532,1
179.25179,2.45,164.293,-18.094,1,57.954,5,1989,0.830252262,0.507965802,1
243.64363,2.368,233.413,-23.534,1,78.273,3,1993,0.554080279,0.384474007,0
273.8673,0,270.867,-6.876,1,172.593,4,2001,0.740252306,0.472691459,1
